Id,PostId,Text,CreationDate,UserId
2867,926,I'm sure it's also no coincidence given Marion Cottilard's Oscar winning role as Edith Piaf.,2012-10-06 19:05:00.337,127
2868,1336,@OliverG - what I have read says that it is a coincidence... but I can sympathize with your thoughts there.,2013-01-29 03:16:59.020,1166
2869,1771,@Nobby: Thank you so much for taking the time out to write a great answer. I understand what you are trying to get at. Thanks! Would love to learn more about the film from a technical point of view - either from you or someone else with expertise on this subject! Thanks again! :),2013-05-31 05:42:58.693,619
2870,534,"This makes me think of Castaway, which they shot in two parts, almost chronologically. For the first half, Hanks was his usual meaty self, then the production took 6 months off so that he could drop the weight, during which time Zemekis popped out to film 'What Lies Beneath', before returning for the second act on the island!",2012-05-19 23:47:27.417,1435
2878,1576,"I changed _are_ to _is_ in the title, see http://english.stackexchange.com/questions/64453/what-are-wrong-with-this-phrase",2013-04-09 07:17:03.483,7
2880,852,"+1 very detailed, thanks",2012-08-31 21:55:58.253,278
2883,1019,I added pictures with better resolution.,2012-11-13 16:45:22.133,1044
2884,1018,"Yea, I saw that one... sure seems like if the cannons were used it would be mentioned but the fact that they called them out is pretty extraordinary as it is.",2012-11-12 23:11:42.300,563
2885,303,"But both these scenes are before his ""hero-mid-life-crisis"" :/",2012-02-25 01:38:28.533,1630
2888,453,@Nobby I didn't know that. Thanks for letting me know.,2012-04-24 20:30:08.723,1034
2889,1745,"@abhiii5459 They happen before he **notices** that something isn't right. I doubt that the writers have gone so far, but some effects(like this one) can come up without you properly knowing that you have a problem(it's in the subconscious). I think it is a pretty good explanation.",2013-05-25 22:11:00.600,1497
2899,681,"I find it hard to believe that even a desperate man in Lovett's situation would spend that kind of money to bring Rose aboard, without some sort of promise of a return.  But it is a work of fiction... so I'm sure your answer is as close to correct as anyone will come up with.",2012-07-06 05:54:22.057,996
2900,665,"Where did you hear this?  With a reasonable source for this claim, it would probably be a good question for [Skeptics](http://skeptics.stackexchange.com/).",2012-06-30 23:02:22.607,1064
2901,640,"@JacobG ""I can't find any other relationship between the two."" – The fact that Ron Howard starred in both American Graffiti and Happy Days doesn't count? ;) Reading up on the history, Happy Days started as an unsold pilot that Paramount rejected, George Lucas asked to see the pilot to determine if Ron Howard would be suitable for his movie, then Garry Marshall recast the pilot to turn Happy Days into a series.",2012-06-22 22:22:09.423,167
2902,1694,"Examples, or it didn't happen.",2013-05-14 06:21:55.047,613
2903,564,"I doubt it. Newer movies just attract more attention than older movies. When older movies were released, there was no IMDB (or internet for that matter), so they have less votes. And the higher score is part of the hype. The score usually adjusts over time.",2012-06-01 16:09:28.217,581
2907,1014,"@ghoppe - Technically, I don't think that does count otherwise you could link Happy Days and Osmosis Jones based on the same criteria. :-)",2012-11-10 02:50:58.603,716
2908,1551,"It's an interesting question, but ultimately I never trust online rating systems (or printed for that matter). It's way too easy for like-minded fan groups (Twi-Hards etc) to skew the results through positive AND negative votes.",2013-03-28 22:09:39.817,640
2910,829,That is a good one! Makes sense to. Can you find any confirmation from the writers?,2012-08-27 02:58:22.577,1567
2912,901,"I look forward to the uncut version of the movie and i felt it would've been awesome if they had added ""Sweet dreams are made of this""",2012-09-24 22:05:27.147,33
2914,710,"Hmm, sounds more like a bio for [Linus Pauling.](http://en.wikipedia.org/wiki/Linus_Pauling#Molecular_medicine_and_medical_research)",2012-07-16 00:27:23.970,1510
2918,1169,"As a ""Jason,"" I can understand your interest in this.",2012-12-22 09:33:57.370,264
2920,1708,I was just about to post this. I hope the Visual Companion has a picture of Kevin.,2013-05-18 11:39:30.363,912
2922,1366,He was an older guy and got the treatment intravenously; looks like smooshie got the answer.,2013-02-04 17:36:38.447,1791
2926,29,Do you have any references of interviews or the such that explain this?,2011-12-02 09:00:27.077,543
2946,634,"At first I wanted to make this a general question about the cabin, but noticed it would end up being too broad, so I split it up. More cabin questions probably following. ;)",2012-06-21 20:08:25.707,1513
2949,1469,http://en.wikipedia.org/wiki/Parkour#Popular_culture http://www.hindu.com/fr/2006/11/17/stories/2006111702390100.htm,2013-03-07 16:33:09.933,316
2955,1094,"Although this is interresting info and it sounds plausible, it would be nice to know where you got this information from, because as it stands it's a mere statement, much like the one the OP wanted to get references for.",2012-12-09 04:54:20.723,223
2956,1258,"Well, you see, when two people love each other they...",2013-01-07 15:48:32.820,871
2959,1747,"I think this answer is correct.   ""The Reverse-Engineering division was developed after such incidents as the destruction of Gunnison County and the buy-out of Borgia Industries. Weyland-Yutani would capture alien tech and attempt to reverse engineer it. They would steal tech such as Predator weapons and Space Jockey technology. However, they would run afoul of the Predators, who were fiercely protective of their technology.""  That was taken from here. http://avp.wikia.com/wiki/Weyland-Yutani",2013-05-25 17:19:18.047,34
2961,1212,"Although I wholly agree with this excellent answer, it does raise a bit of a question regarding the alien's eyes. If the aliens do not actually have eyes, then why do their skulls (seen in Predator 2 and AvP) have eye sockets?",2012-12-30 09:15:06.290,1146
2962,1767,"I've voted your answer up because it is very complete and well considered. However, I was asking only about the film as the book is far less ambiguous, especially given how deeply entrenched Mercerism and the little black boxes are. Still, it seems possible in the book as Deckard does try hard but is still not very good at showing empathy. Abusing or killing animals or insects would be taboo and a psychopath might be able to fake it without close scrutiny but would still not be able to show enough empathy to pass the test, I think.",2013-05-30 11:30:17.873,1276
2975,1593,Those holes aren't eye sockets. They are part of the cheekbone that allows the jaw muscles to connect to the upper part of the skull. As seen in these image.  http://www.graspingatcreativity.com/wp-content/uploads/2010/04/attachment1.jpg and here to http://4.bp.blogspot.com/-KoQYrSJEwpk/TWOq5jBw0AI/AAAAAAAAAg8/VuTVsgSUE54/s1600/fifthskullug8.jpg,2013-04-14 23:05:23.987,159
2977,1314,"Did they ever censor it ? I don't recall any censoring apart from the prophet's double episode, part 2.",2013-01-23 14:31:15.003,72
2978,1680,"@Eregrith They did, also, famously Cartman Get's an Anal Probe: Kyle `You like to _____ and sh___ and _____ and _____ and _____ and _____!` Stan `Hey Wendy, what's a _____?` I noticed there are no alternative ""uncensored"" audio tracks on the earlier season's DVDs either...I get bleeps",2013-05-09 04:58:15.897,1122
2979,950,Oh yeah that's right,2012-10-16 00:15:11.720,741
2984,1743,"That's a cool link, reading through it though it seems to suggest different methods for the aliens to detctet it's prey: ""it is believed that it ""sees"" by sensing pheromones."" as well as the ""elector-reception""",2013-05-23 22:40:22.187,382
2991,119,"I'm talking about their actual non-broadcast releases, their DVD releases etc, in which they do actually censor. I understand that networks choose to censor their broadcast, but there are episodes Matt and Trey censor on purpose and as far as I can tell, they only started releasing uncensored versions around Season 9. Everything before that was bleeped or left blank, even though the transcript shows the profane content.",2011-12-19 20:15:51.117,536
2992,1615,"""lets assume the fight with the van towards the end is just another one of their internal struggles""....got so frustrated trying to explain this part to people.",2013-04-22 09:35:35.257,1030
2996,344,I suspect this question will get closed soon - so I hope this answer helps ;),2012-03-14 00:48:13.617,1512
2997,1266,The question was asked on [scifi.se]: http://scifi.stackexchange.com/questions/1520/in-what-order-should-the-star-wars-movies-be-watched,2013-01-10 02:56:23.173,704
2998,613,"Cool - thanks for clearing that up, Mathew.",2012-06-15 10:29:36.000,1198
3002,1716,"For us, there is no such thing as ""local video store""; sign o' the times.  The Clearplay looks interesting.  ty.",2013-05-19 21:18:14.183,282
3005,75,"@ChristianRau I'm not sure if it is ever explained that the building they're watching from is the same one they were fighting in.  However, all the context clues point to *no* because why would he blow himself up, not to mention, why would his crew meet him up there if it was to be blown up?",2011-12-09 13:05:12.090,1359
3006,1177,"@ChristianRau Also, I do not remember it being implied that they blow up at the end.  Is this something in the book (that I need to read)?  From what I could gather the implied ending is they watch the destruction of the financial buildings together, ""ushering in"" their ""new world"" of Project Mayhem.",2012-12-23 15:50:42.833,941
3008,1205,+1 great answer!,2012-12-29 09:20:37.230,854
3011,1105,"@TylerShads Well, it's just what I interpreted to happen, I don't think it's implied anyhow (haven't read the book, too). Why not blow himself up, he doesn't blow himself up, but the narrator, anyway. Blowing himself up at the climax of Project Mayhem would also be the ultimate climax of his crusade for self destruction, anyway. But well, I'm not sure what really happened (or if the audience ought to know it in the first place). But I still think it is the same building (if he rearmed it or not). Being part of the financial complex makes sense regarding the locality of the buildings.",2012-12-12 00:30:20.807,318
3012,511,"@TylerShads And exploding as part of the other buildings makes a bit of sense regardig the other buildings exploding one after the other (in a kind of domino fashion) until the scene closes abruptly (implying that the camera is gone, too), if I recall this correctly. But well, I'm not that sure of it, to say.",2012-05-13 05:38:10.650,254
3014,1498,"Thanks a lot. Interesting strategy, I like it +1.",2013-03-16 12:45:33.163,290
3018,1076,@ChristianRau it is an interesting view on the end I had not considered before and must consider next time I watch it :),2012-12-03 15:14:34.530,425
3028,1383,"Interesting, but still the _correct_ way to watch them is in the order of release.  But depending on the age of the viewer, that might be a good way to go as then it ends with an upbeat tone.",2013-02-10 02:31:22.153,1437
3030,1376,"Luke learns that Vader is his father in Episode V, so according to your suggested viewing order, you will learn this ""big surprise"" before starting to watch any of the prequels.",2013-02-07 14:58:53.780,1311
3032,944,"If you watch the prequels first you will learn that Vader is Luke's father before you see Ep V, thus spoiling the shock of discovery along with Luke. Here - read this article which started the whole trend (although I dispute the exclusion of Ep1) to understand why this order works the best. http://nomachetejuggling.com.s3-website-us-east-1.amazonaws.com/2011/11/11/the-star-wars-saga-suggested-viewing-order/",2012-10-14 02:42:00.470,565
3035,624,"I just watched a couple of scenes on YouTube, they didn't include the one you are mentioning, but the puns were very French. So the English puns must be different.",2012-06-18 16:43:02.523,1056
3037,772,"I don't want to repeat the 'it comes down to opinion' answers, but I do want to state that it isn't everyone's desire to be 'impressed' with the technology when they go to the movies, but in my case it is to be drawn into the movie. Yes, I went to 3D movies at first to enjoy how they throw stuff at you, and going with kids this is great fun. After a while that fun from the tech becomes rather dull, and I want a 3D movie to be rather more subtle and just add to the realism of what I am watching. Stuff flying out of the screen to make me jump just makes me realize more that I am in a theater. I",2012-08-01 01:48:06.333,982
3046,918,"You might have to clarify the people in this scene.  You talk about an adult boy and a young boy.  Are they the same person, as it is not entirely clear? If so, you need to choose whether they are grown up or not.  It might help giving them approximate ages.",2012-10-03 17:27:39.063,1410
3053,1578,+1 for the alternate theory!,2013-04-10 01:37:42.013,66
3057,480,@nobby +1 fro reply but let me check.,2012-05-04 07:47:42.200,1585
3060,1733,"i checked its trailer but its not the movie , even its hero is not young, he is too old as compare to my movie. And i am talking about a horror movie not comedy.",2013-05-21 19:30:39.353,1336
3061,958,I think that refers to the knives throwing rather than the punch-bag scene. nice link though.,2012-10-18 16:49:36.973,1264
3062,1293,"Given the title of the question ""Walking around someone who is in Slow Motion"", I thought they might have used the same technique, i.e. a circle of still cameras as mentioned in my answer.",2013-01-17 23:52:41.713,1538
3063,1022,"OK - I'll keep thinking. And contrary to the trailer, Naked Lunch is more horror than comedy, after all, it was directed by David Cronenburg :)",2012-11-16 01:39:16.647,1007
3065,319,"Hmm .. I thought as much - that they would be connected to the Construct. However, the entire setup (of showing people connected to the construct) from the Control room seemed too much of an effort to me - hence I thought that there would be some other explanation. Thanks for the quick response! :)",2012-03-01 15:07:27.407,409
3066,354,"*Naked Lunch* is **not** a comedy. The idea of someone thinking it's funny is a bit disturbing, actually.",2012-03-17 02:39:42.660,1352
3068,436,"@saurabhj yeah,there really isn't much beyond that unfortunately.  I do agree that it seems too much effort.",2012-04-18 04:07:56.977,258
3072,1348,"Yes, Ep1 is a chore (even as a life-long SW fan I'll admit this) but there are still some elements in it that have bearing on the story arc as a whole - plus my little guy LOVES the podrace :)",2013-01-31 17:49:29.870,796
3074,1051,"I disagree with @Coomie's remark. To clarify: The Fountain is not a science-fiction movie, this movie is about the power of meditation, the development of siddhis and expansion of consciousness, the Kundalini Awakening of tantric yoga and spiritual enlightenment, the third eye, this movie even has its roots in martial arts. The love story is just an illusion, the whole movie is about the Māyā of Life. This is a very profound and hermetic movie. Few movies really describe the Kundalini phenomena. 1. The Fountain 2. The Celestine Prophecy 3. Little Buddha 4. Matrix 5. Blueberry Search for ""Kunda",2012-11-26 08:21:46.723,1291
3076,292,"But *why* does it suit the movie, explanation is key to good answers.",2012-02-17 13:16:15.627,1702
3077,781,@TylerShads read the new edit it will clear the point,2012-08-04 17:17:43.963,382
3078,427,"Agree Episodes 1-3 are a travesty and a fine lesson in 'less is more' if you watched them all in the supposed numerical order there are no suprises, acting and story improve over halfway through, you get annoying side characters at the beginning and end and you get a Calculon style 'Nooooooo' from Darth at the end of 3 which leaves you little sympathy for his road to redemption in 6. IMHO Lucas should not be allowed to touch the Star Wars films again.",2012-04-17 03:05:07.220,911
3079,1786,"While a valid answer,  I think the OP wanted in reference to the movie :)",2013-06-04 06:21:57.033,567
3082,748,Ah hell - Brain Damage! I should have remembered that classic :) Saw it in a double-bill with Basket Case. Doesn't the parasite sing 'Elmer's Tune'?,2012-07-23 21:28:27.293,1461
3084,1474,"From your description, I would have guess *Joe’s Apartment*, but from Morbus’ answer, that’s not even close.",2013-03-10 10:27:43.393,124
3086,408,@Liath but i think the real answer is changed when they made the prequel of it.,2012-04-11 23:55:34.207,376
3087,1378,"This question won't really benefit much from guesses but more from actual information from producers, writers, etc.  See the **notice** below.",2013-02-08 14:51:42.807,1332
3090,857,"+1 for the point but i think they can do new things in main series too, i found this prequels are more  complicating then the main series.",2012-09-04 22:41:46.647,884
3091,1304,"Yea what you said makes sense, but my question is, when they make doors to the other universe, how can they be sure that they are creating a portal to the universe they want and not any other universe? I guess it's a detail they conveniently left out",2013-01-20 22:54:25.203,700
3092,458,"Thank you for your answer. So as I understand it, Mark Zuckerberg was probably never consulted nor gave permission to make this film. The only reason he probably wouldn't sue is that it would be too much of an effort for him. However, this seems like a pretty big risk that the filmmaker might have taken. Also, thank you for pointing out the Streisand Effect :) Learnt something new today!",2011-10-04 06:29:31.590,566
3093,966,@saurabhj - no problem.  I am sure that Mark did not approve the movie.  Thanks for the question.,2012-10-22 21:28:31.260,916
3095,1038,"@saurabhj - the movie was adapted from a book called The Accidental Billionaires which was written by Ben Mezrich. One of his primary sources was Eduardo Saverin, one of the four co-founders of Facebook and one of the people who has lawsuits against Facebook (it was settled out of court).",2012-11-21 15:27:08.027,1719
3096,596,"@saurabhj - the fact that the movie is about a lawsuit, probably makes it even harder for Mark Z to make any sort of serious claim against it... it would simply be too big a news story.  Better to largely ignore it.",2012-06-08 23:08:04.257,1248
3100,1208,"I only watched *Ferris Bueller's Day Off* one time some time ago (while waching the *Blues Brothers* occasionally) and it didn't occur to me, interresting question, though. I guess it's just the slightly chaotic adventure/odyssey feel, mixed with impressions from Chicago.",2012-12-29 22:31:41.673,1593
3101,1645,"Ah but it is hinted at that Xavier got a new body and ""The Cure"" is not as permanent as it seems.",2013-04-30 21:29:17.527,611
3102,449,"@TylerShads Oh yes, the final scene (with Magneto moving the chess figure) is indeed a nice hint for potential sequels. But what do you mean with Xavier getting a new body? Where was this hinted?",2012-04-22 07:41:09.587,344
3103,597,@TylerShads what are you talking about? Xavier got a new body?,2012-06-09 11:10:09.870,436
3107,1632,"@AidanO - that's an interesting interpretation however, IMO, this explanation doesn't seem to fit with how the character of the driver is portrayed. How do you explain his adeptness with violence (e.g. hotel scene, strip club, elevator, beach, & parking lot) if his nature is that of the frog?",2013-04-26 09:54:12.230,1442
3108,1095,An interesting related question would be how do the movie interpretations of the earlier books in a yet-to-be-completed series affect the author's conception of the characters and the development of the plot. Has an author ever changed the plot of a later book after the movie version of an earlier book was released? Does the success (or failure) of the movie have any effect on the author's further development of the plot? An example (not exact) would be Tolkien's reworking of the meeting between Bilbo and Gollum for The Hobbit's 2d edition once he started work on LoTR.,2012-12-09 09:57:34.883,1284
3109,1703,"On a side note, I rather liked this tweet: http://twitter.com/#!/Champs_ElyZay/status/5649637964775424",2013-05-17 01:23:23.787,1152
3110,808,"@tolkienfan I agree.  I thought of adding that aspect to the question but I figured it was a better question for Writers SE.  But yeah, I can't imagine that the actual personalities of the actors in the HP movies didn't affect Rowling's writing of the characters in the later books.  I mean she must have been picturing Daniel Radcliffe when she was writing Harry.",2012-08-18 23:25:42.307,1251
3114,1381,"Thanks for the answer. It does answer my question. However, answers that are entirely quotes are generally discouraged on SE sites. Can you write the answer in your own words? I am prepared to accept your answer then. (Not to mention the site you quoted is rather redundant, and hard to read anyway :)",2013-02-09 04:27:35.120,1425
3116,597,"I don't think that answers my question.  I was hoping for more than ""an unknown sniper"" ;) My own feeling is that it was probably someone who had orders from higher up, probably Coopers Boss, or directly from the VP himself, to take out Frank at the earliest opportunity. Or someone under orders from Dunning, but I'm less inclined to that as I don't think he could have told anyone as he was captive,(and probably unconscious!!) at the time.  Or did someone just screw up/not hear the no-shoot order.",2012-06-09 00:10:09.870,498
3119,867,@AidanO i have googled it and everywhere the killer is told to be a unknown peraon who shoots without the order of cooper.,2012-09-09 23:55:04.813,443
3120,1174,"@Flimzy See the new edit, i have tried to improve it may its fit to SE",2012-12-23 22:05:00.360,563
3121,21,+1 for the amazing youtube link.,2011-12-01 12:20:33.740,594
3124,815,Thanks for the improvements!,2012-08-23 13:41:47.880,142
3126,1737,that's my favorite show.,2013-05-22 04:29:59.597,754
3131,1751,"@TylerShads By coincidence it just aired on TV, but I didn't see this scene. But I read about it on Wikipedia, nice to know Xavier survived, his death always bothered me. Seems I'm paying the toll for getting cut away the end credits on TV.",2013-05-26 23:08:59.390,778
3134,1786,@ChristianRau try [here](http://www.youtube.com/watch?v=ZSkn3KYwmtc),2013-06-04 05:21:57.033,1275
3135,829,"Ah, but what is the joke behind this, I wonder?  (Don't personally like the series so not sure if Nick Nolte himself is a joke of it)",2012-08-27 09:58:22.577,1429
3137,554,"Ah, interesting! In the episode, Liz mentions her issues of Playgirl from the early eighties. December 1979 just barely fails to make the cut :)",2012-05-28 19:17:36.077,34
3138,33,"If anyone has any examples of Nick Nolte being a bit in 30 Rock, please add them to Mehper's excellent answer!",2011-12-02 12:05:54.127,1440
3139,1051,"well my first guess was that it was a reference to Star Wars, but the first movie came out in 1977, not 1979.",2012-11-26 20:21:46.723,1518
3140,1044,You missed Grudge,2012-11-24 03:46:54.020,630
3144,854,+1 for the answer but if you see the movie they used circular saw and drill for operation which are proper hardware tools and even after some seconds of operation john done a long conversation which seems unrealistic.,2012-09-01 06:20:56.683,1076
3145,1040,"@TylerShads thanks for telling that, i didnot knew this previously.",2012-11-22 15:09:47.127,287
3146,453,"Nick Nolte was once up for the role of Han Solo, but missed out on it - maybe that is the connection.",2012-04-24 21:30:08.723,688
3147,1276,I like your reference. It surprisingly resembles the plot of the film.,2013-01-13 00:02:48.473,476
3148,265,"I haven't watched a New Hope in a while, but doesn't Obi-Wan go to shut down the power for the tractor beams just to get himself away from Luke. So he can face Darth Vader? I'm going to have to watch it again.",2012-02-06 19:38:09.520,556
3149,854,"If that's true, that would kill the the excitement of the movies. Anyway, though Lynch didn't give concrete interpretation, but his hints obviously indicates that iandotkellys answer is plausible",2012-09-01 04:20:56.683,258
3159,1103,"When I was watching this movie, I was thinking about the same problem. And I found the same solution as djmadscribbler. So +1 ;)",2012-12-10 21:52:44.060,551
3160,207,"cool, I never noticed that. That's a good movie too.",2012-01-20 19:13:43.037,1621
3161,1195,You wrote _Month_ instead of _Weeks_. :) [Muphry's law](http://en.wikipedia.org/wiki/Muphry%27s_law) in charge.,2012-12-28 11:21:04.120,207
3162,1750,I need more coffee! :),2013-05-26 16:36:32.807,890
3163,305,"Ghost didnt kill her, she lost her inhaler.",2012-02-25 19:14:12.033,1538
3171,108,"@iandotkelly oh interesting, but still a mystery :) thanks for the link",2011-12-16 11:34:13.177,248
3174,991,"@AidanO I agree, however I'm afraid I don't have the film on DVD only VHS",2012-11-01 17:49:18.827,1791
3178,1704,"@TylerShads: Hi Tyler. I would like to inform you that my question is __not about basic mistakes__. Contrarily, it is a specific question about the movie. I am confused about some part of the movie (I thought it was a mistake but the answers made it clear that it is __not__) and the answerers shed light on my confusion. So I demand reopening my question.",2013-05-17 14:55:28.140,341
3179,1628,"thx I only saw the trailer in german movies, but I highly suspect that they got it wrong. Must be a terrible joke my brain played on me :)",2013-04-25 17:06:29.087,368
3180,1597,The funny thing is that it is not a terribly uncommon gun. Not a favorite of a lot of ``gun guys'' but sold in considerable numbers none-the-less.,2013-04-15 06:46:28.260,105
3182,1312,Option 4: The Henchman took the weapon after his boss killed #1 or #2.,2013-01-23 08:28:34.733,799
3183,1620,so the henchman doesn't know how to handle that gun? :D (because then there would be 4 people who know how to ... ),2013-04-24 09:23:48.077,1653
3184,76,"@oers The question doesn't mention that people know 'how to handle' the gun, just that they use it.",2011-12-09 14:52:06.330,664
3185,1019,@AlasdairCM I would argue that the person pointing it at Bond's head is using it!,2012-11-13 14:45:22.133,477
3187,130,"It's easy to overanalyze the meaning of ""use"". Certainly the villain implies with that word that only three people in the world carry and use that gun exclusively and habitually. For example, I think only the most pedantic and foolish villain would say ""only three men I know use such a gun… well, four if you include my henchman Jenssen who recently acquired the recently departed Mr. Smith's gun… he's standing behind you right now.""",2011-12-23 22:42:27.840,1397
3189,522,"Not your answer, but perhaps of interest -- I was struck the other day by by the blatant and extremely crude product placement for Cheerios in Superman: The Movie (1978). A box of the cereal is the focus of two or three screens, lovingly lit as the music swells, logo always to the camera. I will never remember the name of the actor who plays the young Clark Kent, but I certainly know what he ate for breakfast.",2012-05-15 15:09:16.017,756
3194,1174,"cool, that makes sense. thanks.",2012-12-23 12:05:00.360,1617
3196,175,"Is it The Rock?  :). Seriously though, is there any other detail you can remember besides the main weapon used in the film?",2012-01-09 09:41:14.743,1023
3199,931,give us more details about it.,2012-10-09 10:36:30.593,1359
3200,1788,"Youtube's link is what i am talking about, +1 for help",2013-06-04 03:21:01.873,48
3202,427,"@Wikis I read your questions, and it can also be related to this one. Where they always like that, or was the antenna/TV added for mind control? Some kind of orwellian telescreen.",2012-04-16 22:05:07.220,1612
3203,1530,@JoeWreschnig before posting I checked if there was another Tele Tubbies question just to see if mine was off-topic. I'm asking about the tv show because I watched it with my nephew this last weekend.,2013-03-24 08:58:59.867,458
3207,554,*wow* That is definitely early in history.,2012-05-29 06:17:36.077,884
3214,1696,"In the case of LoTR, I happen to know that particular shot was filmed by a motion-control camera in multiple passes (the breakdown is in some of the special features).  The movies also made extensive use of body doubles (short people, tall people) and in-camera tricks (ie the hobbits farther from the camera than a taller person supposedly in the same plane), as well as some digital work.",2013-05-14 01:47:17.103,599
3224,1764,Great examples +1,2013-05-29 21:32:03.713,387
3225,542,"It does bring some insight as I remember Norton being a main focus of this movie, which made me so excited for it to begin with.  I guess this tossing of his script probably influenced his decision to return for Avengers, as amazing that would have been.",2012-05-23 04:43:59.433,891
3226,785,"Yeah the beginning, to me, alluded it to be this way as well.  And if you recall at the end of the 2003 version, he is in some South American country (it escapes me at the moment)",2012-08-08 21:06:38.983,885
3231,1460,One part of those theories that I don't agree with is the Polar Bear part as it is shown in one of the episodes that the bears are a left over experiment from DHARMA seeing how well animals react to climates that are opposites of what they are used to; hence polar bears on a tropical island.,2013-03-03 04:34:05.137,1795
3237,353,"Wait, isn't this the film where he thinks he's an alien but turns out he went crazy cause his wife and kid died. So he created this other persona? or am I thinking of a different film.",2012-03-16 04:45:42.093,1390
3238,1026,I liked original movie more than Norton's.,2012-11-18 20:20:02.447,1744
3239,1586,"@TylerShads *Clearly*, Walt's powers manifested the DHARMA Initiative, and their polar bear experiment to provide a reasonable explanation for why a polar bear would show up on a tropical island.  *Clearly*.",2013-04-12 01:49:59.307,1137
3240,1100,@Keen Oh of course :),2012-12-11 00:03:28.250,637
3241,72,Are you asking for his skills from just the first one or throughout the trilogy?,2011-12-08 17:07:35.607,874
3242,1517,"Hey @TylerShads, the ""Pen vs. Knife"" scene is the one that stands out in my mind; but taking all three movies into account would provide a better answer.",2013-03-20 11:50:04.193,936
3243,624,I tagged all three movies but maybe a [franchise](http://meta.movies.stackexchange.com/questions/410/disambiguation-between-franchise-and-movie-tags) tag would be more appropriate?,2012-06-18 11:43:02.523,1270
3245,159,It too reminded me of Kali.,2012-01-03 02:47:12.833,1605
3248,1154,Ah but Black Widow *can* speak Latin,2012-12-20 23:19:13.337,600
3249,252,Now *that's* an explanation.  Very interesting that they wouldn't do the opposite.  Have just the limbs in the suit and CGI the chest if they're worried about wasitline,2012-02-02 12:48:19.770,116
3250,583,This question will only benefit from actual experiences and/or citing reviews of movies of old.,2012-06-06 18:28:28.740,408
3252,1565,Am I mistaken in thinking that quote was at the beginning of The Prestige?,2013-04-05 22:30:59.827,1518
3256,640,I'm not quite sure what you mean with your comment.  The movie does not mention the book at all and so I don't think that there is any real reason for having the title.,2012-06-22 20:22:09.423,43
3258,1717,It is a major trope of the film: http://tvtropes.org/pmwiki/pmwiki.php/Main/ThePrestige,2013-05-20 06:22:20.753,479
3259,1712,"@TylerShads I just wish I could find more information on the Iron Man 1 suit they had.  The official film site used to have some info, but it's gone now, and is just an ad for Iron Man 2.  And googling leads to a bunch of Iron Man **2** information.",2013-05-18 16:55:34.593,1188
3260,218,"On *The Incredible Hulk*, they did facial motion capture on Edward Norton, but the body motion capture was someone else.",2012-01-23 10:08:21.463,1461
3261,1419,"Or, a time traveler!",2013-02-20 11:26:22.470,73
3264,548,"If I recall correctly , Loki does cause Ragnorok to occur.",2012-05-26 19:58:19.150,37
3266,720,+1 for research but it made me more confused.,2012-07-19 02:27:38.543,529
3267,1575,I worked with the guy who was one of the animators at ILM for the Hulk film. He's pure CGI and a lot of it is key framed.,2013-04-09 04:35:58.663,1395
3268,1534,"@DForck42 Not sure, but he seems to be the leader of the bad guys during Ragnarok.",2013-03-24 15:12:54.597,577
3269,1752,HULK NOT LIKE SALARY BATTLES. HULK SMASH!!!!,2013-05-27 00:57:29.537,403
3270,356,"@DanNeely Indeed, but to speak and hear it freely in a dialogue is another thing than reading or writing it, I guess, where ""thinking time"" isn't that limited. It is just not that usual to find enough ""practice situations"". Pepper's comment (and  my answer) was maybe a bit over-generalizing, but I have yet to meet someone myself who can *speak* it fluently.",2012-03-17 07:00:30.490,943
3271,14,@mathewFoscarini If you have any insight to this process that you'd like to share (or *can* share for that matter) would you please add it as an answer? :),2011-12-01 15:27:02.960,1625
3275,727,Correct.  That is what I am saying.  There is no significance.,2012-07-20 09:52:52.343,1126
3276,879,"Wow, amazingly complete answer!",2012-09-15 19:56:22.177,1202
3277,206,"Jamie lee Curtis also tells Kevin Kline who says that 'Monkeys don't read Plato!', 'Yes they can, they just don't understand it.' in A fish called Wanda.",2012-01-20 20:14:01.273,1190
3278,135,"I believe the mirror scene from ""Brad Stoker's Dracula"" by Coppola used a body double as well.",2011-12-26 10:44:25.447,501
3279,1550,+1 Great answer.,2013-03-28 00:52:42.890,923
3280,752,"+1, great explanation!",2012-07-24 17:29:11.733,1468
3281,1444,"It should be noted that, in the case of Wall-e, both Wall-e and EVE used (post-processed) _phlanged_ voices from real people.  Otto (the auto-pilot), however, was 'voiced' by the standard Mac text-to-speech synthesizer.  All Pixar animation has been done by hand, meaning no motion capture.",2013-02-28 01:55:40.003,383
3282,1275,Or is a Latin teacher..  Latin is still often taught in private schools in the UK (quite why I do not know) - and yes it is spoken.  I have a (minor) qualification in Latin but do I remember or use any of it now .... no.,2013-01-13 00:37:15.497,1635
3283,1312,"Yes I know it is still taught (it was taught to me, too) and used and there are even people who can **speak** it freely in spontaneous dialogue, it is just not that common compared to mere reading and writing. And I doubt a Latin teacher can really **speak** Latin instead of reading and writing it. And that's ultimately what Pepper (and I) was after.",2013-01-23 07:28:34.733,1353
3284,445,My latin teacher used to try to converse with us in Latin and Ancient Greek - I used to hate Latin lessons.  Perhaps you are correct that most teachers wouldn't take it to that level.,2012-04-21 01:38:47.207,1289
